timestamp,region,latency_ms,bandwidth_mbps,packet_loss_pct,fps,jitter_ms,player_count
2024-01-01 00:26:43,Sydney,68.29,81.53,1.282,99.9,6.34,4437
2024-01-01 00:15:06,Singapore,180.41,58.13,7.423,71.0,50.0,2322
2024-01-01 00:11:31,Sydney,63.99,86.79,1.527,100.0,3.37,1031
2024-01-01 00:22:03,Sydney,60.64,87.35,1.401,99.9,6.55,4093
2024-01-01 00:10:22,Mumbai,72.59,82.71,0.991,107.0,15.83,896
2024-01-01 00:00:15,Singapore,36.36,93.4,0.378,114.6,5.27,509
2024-01-01 00:07:40,Singapore,26.66,88.56,0.0,123.3,5.52,169
2024-01-01 00:13:07,Mumbai,62.14,77.6,0.645,97.6,5.03,4040
2024-01-01 00:00:00,Tokyo,37.82,82.57,0.769,115.4,0.36,3323
2024-01-01 00:00:24,Sydney,76.28,81.45,1.02,103.0,7.49,3726
2024-01-01 00:18:12,Mumbai,77.99,77.35,1.085,101.5,10.45,4846
2024-01-01 00:13:12,Sydney,92.78,76.5,1.299,99.6,4.92,4023
2024-01-01 00:06:25,Jakarta,53.38,76.95,1.066,106.5,18.81,3279
2024-01-01 00:27:07,Sydney,126.64,74.1,7.415,93.2,49.48,2873
2024-01-01 00:08:45,Jakarta,39.0,99.9,0.557,95.0,12.07,153
2024-01-01 00:26:54,Singapore,41.99,100.27,0.506,121.3,3.12,2364
2024-01-01 00:23:18,Tokyo,33.27,91.17,0.149,114.6,1.62,191
2024-01-01 00:08:55,Singapore,25.63,95.08,0.77,110.8,15.4,4084
2024-01-01 00:19:20,Mumbai,36.22,96.61,0.19,111.8,26.84,2471
2024-01-01 00:22:42,Sydney,63.33,90.14,1.317,103.5,50.0,4548
2024-01-01 00:04:20,Tokyo,139.89,75.2,5.639,79.0,50.0,553
2024-01-01 00:10:16,Tokyo,60.33,75.21,1.123,109.5,3.51,1243
2024-01-01 00:26:14,Jakarta,39.83,90.25,1.129,111.9,16.59,865
2024-01-01 00:20:46,Sydney,152.63,67.68,10.447,81.1,21.02,753
2024-01-01 00:13:39,Tokyo,46.75,91.78,1.003,101.6,18.11,4565
2024-01-01 00:07:58,Mumbai,92.45,87.54,1.326,93.5,31.83,2515
2024-01-01 00:22:32,Mumbai,59.47,103.56,1.236,105.6,27.23,3246
2024-01-01 00:18:20,Jakarta,56.46,92.12,0.942,103.3,15.25,4763
2024-01-01 00:11:37,Sydney,63.59,89.19,0.912,110.3,3.02,655
2024-01-01 00:16:21,Singapore,45.0,87.23,0.949,102.3,50.0,2737
2024-01-01 00:02:06,Jakarta,47.35,95.97,0.941,112.1,25.22,2399
2024-01-01 00:14:37,Tokyo,37.26,90.72,1.244,117.7,50.0,3130
2024-01-01 00:01:22,Jakarta,65.57,87.12,1.396,103.3,4.77,314
2024-01-01 00:02:03,Sydney,71.46,84.62,1.535,96.3,17.32,2479
2024-01-01 00:15:23,Singapore,35.83,94.63,0.683,110.3,15.91,3750
2024-01-01 00:17:13,Mumbai,77.75,82.47,1.064,100.3,3.64,613
2024-01-01 00:11:41,Seoul,24.24,87.19,0.268,113.0,3.44,1382
2024-01-01 00:23:09,Sydney,61.33,78.92,0.624,99.9,21.74,3372
2024-01-01 00:15:32,Singapore,235.95,48.21,8.094,58.2,50.0,2220
2024-01-01 00:20:20,Jakarta,75.17,97.57,0.784,95.3,24.99,1867
2024-01-01 00:21:33,Seoul,20.53,92.53,0.933,111.0,0.69,694
2024-01-01 00:02:16,Jakarta,52.42,97.93,1.172,104.1,0.0,3973
2024-01-01 00:24:16,Sydney,52.82,87.81,1.137,107.1,16.35,2695
2024-01-01 00:13:00,Seoul,26.08,97.81,0.314,115.1,0.36,4938
2024-01-01 00:15:10,Jakarta,70.92,88.64,1.589,97.8,11.26,1101
2024-01-01 00:09:42,Sydney,140.15,68.49,8.315,82.6,15.44,2714
2024-01-01 00:06:25,Tokyo,40.17,91.53,0.523,108.6,4.96,885
2024-01-01 00:04:44,Seoul,32.64,87.69,0.288,112.6,4.71,2895
2024-01-01 00:07:59,Sydney,83.93,82.12,1.295,100.3,10.12,3155
2024-01-01 00:04:45,Tokyo,107.69,84.05,9.494,102.0,50.0,4054
2024-01-01 00:23:45,Mumbai,103.57,75.07,7.008,94.4,11.21,4312
2024-01-01 00:11:38,Tokyo,85.15,86.92,1.539,93.8,13.48,3233
2024-01-01 00:20:53,Singapore,35.03,89.39,0.311,109.1,4.22,3561
2024-01-01 00:08:07,Tokyo,26.49,94.94,0.099,110.6,9.37,1465
2024-01-01 00:03:25,Singapore,54.48,90.37,0.825,103.8,8.97,830
2024-01-01 00:08:06,Sydney,119.79,72.54,5.459,81.4,13.11,3832
2024-01-01 00:08:00,Mumbai,53.84,90.09,0.855,108.6,15.86,4813
2024-01-01 00:26:44,Tokyo,20.86,93.39,0.0,117.7,10.95,893
2024-01-01 00:21:06,Jakarta,63.4,88.11,1.028,100.8,12.17,3515
2024-01-01 00:20:22,Singapore,28.5,90.72,0.499,111.5,14.36,3091
2024-01-01 00:00:18,Seoul,20.57,90.84,0.391,115.3,5.57,618
2024-01-01 00:21:54,Sydney,80.54,81.65,1.374,105.4,21.35,592
2024-01-01 00:08:47,Mumbai,53.16,91.19,0.45,110.3,20.3,4611
2024-01-01 00:13:15,Tokyo,65.24,85.87,1.329,104.0,6.43,2022
2024-01-01 00:12:02,Mumbai,36.42,93.09,0.826,117.6,5.08,2440
2024-01-01 00:01:59,Sydney,61.93,81.35,1.475,107.9,26.44,1224
2024-01-01 00:20:50,Seoul,33.23,88.53,0.362,107.4,10.43,2742
2024-01-01 00:03:40,Mumbai,97.74,73.67,2.058,96.1,26.33,3562
2024-01-01 00:14:14,Jakarta,46.52,93.03,0.701,109.4,16.1,1876
2024-01-01 00:04:29,Singapore,172.5,64.69,6.544,69.6,50.0,3339
2024-01-01 00:05:44,Mumbai,59.53,90.05,1.14,100.2,0.0,1526
2024-01-01 00:27:44,Seoul,35.2,96.31,0.179,115.5,4.74,1568
2024-01-01 00:11:18,Tokyo,184.21,64.77,11.694,74.2,50.0,2503
2024-01-01 00:12:03,Tokyo,33.25,95.54,0.38,111.2,2.09,1821
2024-01-01 00:15:21,Tokyo,38.16,96.85,0.373,113.0,6.28,309
2024-01-01 00:25:55,Jakarta,41.94,87.18,0.825,110.1,4.72,1493
2024-01-01 00:17:42,Seoul,33.66,86.74,0.143,106.4,15.62,2138
2024-01-01 00:18:52,Sydney,72.52,85.01,1.011,106.0,7.12,1010
2024-01-01 00:13:40,Jakarta,119.33,69.65,7.16,97.4,5.36,1758
2024-01-01 00:15:59,Sydney,186.73,56.9,9.924,71.5,50.0,1721
2024-01-01 00:24:22,Jakarta,29.32,95.16,1.036,118.7,6.29,2731
2024-01-01 00:03:57,Seoul,35.86,88.85,0.549,102.0,1.37,2512
2024-01-01 00:12:05,Singapore,27.3,98.82,0.672,110.2,6.44,3350
2024-01-01 00:23:53,Jakarta,36.45,89.06,0.535,108.6,50.0,687
2024-01-01 00:16:34,Tokyo,157.01,66.07,10.145,77.6,7.82,2264
2024-01-01 00:24:11,Sydney,78.57,84.8,1.099,100.4,7.96,862
2024-01-01 00:05:17,Singapore,102.53,75.8,6.294,98.7,16.46,4938
2024-01-01 00:26:18,Seoul,20.39,98.06,0.0,113.4,7.31,4848
2024-01-01 00:25:54,Mumbai,91.14,82.44,1.327,97.2,4.31,3802
2024-01-01 00:15:01,Tokyo,102.34,79.27,5.139,85.3,3.63,1126
2024-01-01 00:15:33,Jakarta,70.16,90.11,1.299,99.2,4.84,1317
2024-01-01 00:25:52,Tokyo,27.98,110.19,0.266,114.4,1.73,3966
2024-01-01 00:01:07,Sydney,156.78,61.71,3.985,89.6,41.9,2625
2024-01-01 00:03:05,Seoul,44.24,93.92,1.067,112.2,4.08,314
2024-01-01 00:11:55,Tokyo,26.95,87.93,0.0,102.4,50.0,3823
2024-01-01 00:20:15,Singapore,41.69,92.17,1.103,110.9,50.0,3828
2024-01-01 00:00:11,Singapore,47.55,95.69,0.583,112.3,7.69,1057
2024-01-01 00:16:11,Tokyo,53.59,87.49,0.639,95.5,6.85,4423
2024-01-01 00:04:58,Singapore,54.65,81.14,0.6,105.0,2.57,840
2024-01-01 00:15:01,Mumbai,60.22,78.62,0.931,107.8,9.26,2742
2024-01-01 00:07:31,Jakarta,51.51,88.1,0.731,106.4,1.69,642
2024-01-01 00:23:22,Singapore,91.24,85.64,1.384,90.3,8.05,1508
2024-01-01 00:10:30,Singapore,28.86,102.53,0.084,108.3,7.89,4458
2024-01-01 00:20:36,Sydney,125.62,82.9,8.71,91.1,2.49,1911
2024-01-01 00:22:32,Tokyo,17.29,100.54,0.558,123.3,0.27,3301
2024-01-01 00:04:56,Mumbai,78.68,83.65,0.717,90.2,18.05,795
2024-01-01 00:07:24,Jakarta,61.04,83.11,1.358,103.0,1.9,3129
2024-01-01 00:00:57,Mumbai,60.46,94.12,0.638,106.9,6.12,1802
2024-01-01 00:09:32,Seoul,26.43,95.22,0.508,119.4,16.2,2821
2024-01-01 00:03:38,Sydney,77.47,91.13,1.287,99.9,8.83,3423
2024-01-01 00:21:58,Singapore,28.48,91.31,0.633,102.3,0.0,3747
2024-01-01 00:00:27,Mumbai,66.53,92.59,1.2,99.5,17.59,1039
2024-01-01 00:10:22,Seoul,12.99,102.04,0.326,107.6,10.69,3551
2024-01-01 00:00:16,Seoul,32.11,80.91,0.54,105.4,0.42,4449
2024-01-01 00:16:50,Singapore,51.38,97.02,0.156,113.2,2.98,3464
2024-01-01 00:27:23,Sydney,128.73,77.6,7.643,85.2,22.03,3326
2024-01-01 00:19:41,Jakarta,48.57,87.55,0.472,108.0,35.57,1212
2024-01-01 00:14:00,Sydney,70.57,88.17,0.95,96.2,0.0,3456
2024-01-01 00:00:34,Seoul,27.23,89.07,0.879,116.2,8.8,1589
2024-01-01 00:26:22,Singapore,38.77,94.47,0.253,104.7,2.01,3961
2024-01-01 00:11:19,Tokyo,171.88,60.95,5.631,77.0,11.99,3085
2024-01-01 00:09:12,Tokyo,51.82,85.02,1.499,111.5,12.8,2304
2024-01-01 00:06:00,Jakarta,47.04,90.69,0.967,103.8,19.97,3906
2024-01-01 00:04:55,Mumbai,59.61,94.29,1.348,104.0,11.99,947
2024-01-01 00:24:55,Singapore,30.52,90.42,0.069,113.1,10.78,450
2024-01-01 00:15:14,Singapore,117.58,67.83,9.509,90.5,5.08,1894
2024-01-01 00:08:58,Tokyo,24.85,98.1,0.307,112.1,3.27,2009
2024-01-01 00:16:25,Sydney,77.08,85.14,0.86,93.0,50.0,3920
2024-01-01 00:18:19,Seoul,40.92,88.64,0.414,115.0,1.29,2467
2024-01-01 00:07:17,Jakarta,64.21,89.5,1.332,99.3,3.82,3388
2024-01-01 00:10:48,Mumbai,47.39,89.24,0.802,102.7,2.84,907
2024-01-01 00:22:50,Mumbai,50.0,87.07,0.574,102.5,8.41,1048
2024-01-01 00:25:21,Jakarta,37.93,95.88,0.559,116.6,1.39,714
2024-01-01 00:05:23,Seoul,31.73,91.49,0.462,107.9,2.25,436
2024-01-01 00:19:03,Jakarta,59.86,85.72,0.614,103.3,2.9,1437
2024-01-01 00:04:57,Seoul,37.46,93.27,0.697,102.8,6.02,1168
2024-01-01 00:22:58,Tokyo,19.79,94.94,0.383,110.4,4.51,4948
2024-01-01 00:17:00,Sydney,112.25,78.92,6.154,83.5,25.29,4265
2024-01-01 00:11:21,Mumbai,37.35,92.26,0.647,108.5,21.21,1140
2024-01-01 00:07:14,Mumbai,76.69,85.6,1.67,95.9,9.41,2623
2024-01-01 00:10:10,Sydney,52.82,99.06,0.844,101.8,4.74,3737
2024-01-01 00:13:21,Sydney,68.99,87.24,1.257,100.7,12.67,2117
2024-01-01 00:17:19,Sydney,86.15,83.68,1.735,97.8,41.14,782
2024-01-01 00:24:53,Singapore,39.51,94.25,0.228,113.9,15.51,3922
2024-01-01 00:24:49,Mumbai,65.44,79.68,1.485,106.3,34.4,3799
2024-01-01 00:22:01,Singapore,32.15,91.3,0.42,114.5,9.9,1243
2024-01-01 00:13:32,Mumbai,75.82,85.36,1.29,94.2,23.6,2267
2024-01-01 00:03:36,Singapore,68.47,80.33,1.66,100.6,19.19,3955
2024-01-01 00:26:56,Jakarta,70.16,86.37,0.803,94.6,25.49,171
2024-01-01 00:05:05,Sydney,82.02,88.07,1.624,93.5,11.33,399
2024-01-01 00:16:03,Tokyo,46.22,100.64,0.412,104.0,3.51,2333
2024-01-01 00:04:34,Singapore,121.79,77.27,7.708,89.0,3.66,4112
2024-01-01 00:27:10,Singapore,31.2,96.67,1.025,104.6,8.72,3184
2024-01-01 00:03:22,Tokyo,39.39,95.93,0.446,106.3,5.13,381
2024-01-01 00:23:48,Sydney,73.51,86.98,0.831,97.0,10.81,3405
2024-01-01 00:06:37,Tokyo,32.84,99.05,0.175,109.3,0.0,2052
2024-01-01 00:20:17,Sydney,85.88,80.18,1.006,92.4,24.61,3763
2024-01-01 00:26:52,Mumbai,66.7,87.35,1.283,105.1,28.73,1169
2024-01-01 00:19:41,Mumbai,81.6,79.67,1.325,102.7,12.96,2422
2024-01-01 00:22:55,Mumbai,49.34,104.3,0.871,101.3,19.51,841
2024-01-01 00:14:50,Jakarta,63.22,86.64,1.081,112.7,6.01,2682
2024-01-01 00:10:14,Tokyo,67.19,88.72,0.52,101.3,10.31,1445
2024-01-01 00:12:23,Tokyo,23.76,98.99,0.483,116.9,3.9,797
2024-01-01 00:00:07,Jakarta,40.07,84.47,1.129,99.7,15.7,2101
2024-01-01 00:01:03,Mumbai,81.66,76.83,1.609,105.0,50.0,3500
2024-01-01 00:10:26,Mumbai,149.41,70.33,8.694,75.2,50.0,3194
2024-01-01 00:18:07,Tokyo,39.09,95.62,0.576,106.9,7.21,287
2024-01-01 00:00:03,Singapore,42.37,97.52,0.311,105.8,25.9,469
2024-01-01 00:07:26,Singapore,99.96,87.62,1.9,101.1,8.49,1987
2024-01-01 00:21:33,Sydney,88.95,90.16,1.746,99.8,9.26,978
2024-01-01 00:16:25,Tokyo,91.78,92.92,1.734,103.3,8.88,799
2024-01-01 00:11:36,Tokyo,88.15,90.43,1.436,98.9,7.3,4212
2024-01-01 00:27:08,Seoul,19.42,90.25,0.668,114.3,49.4,3490
2024-01-01 00:20:07,Sydney,87.0,80.55,1.504,99.3,4.39,4470
2024-01-01 00:01:24,Mumbai,56.22,86.22,0.79,103.7,4.45,2128
2024-01-01 00:09:08,Jakarta,51.47,89.94,0.721,110.6,4.87,1256
2024-01-01 00:24:22,Mumbai,47.5,83.62,0.751,114.4,12.51,3758
2024-01-01 00:10:17,Singapore,27.83,92.62,0.219,106.5,0.92,3702
2024-01-01 00:20:21,Singapore,42.91,91.09,0.67,107.1,10.45,561
2024-01-01 00:24:17,Seoul,26.38,100.06,0.768,107.2,0.0,2058
2024-01-01 00:11:24,Mumbai,36.33,88.87,0.391,112.9,21.69,4272
2024-01-01 00:18:55,Tokyo,39.13,93.45,0.677,115.3,11.02,2570
2024-01-01 00:06:58,Mumbai,74.02,76.66,1.375,101.0,11.8,2299
2024-01-01 00:03:47,Sydney,106.97,76.26,7.79,89.2,5.82,2805
2024-01-01 00:05:16,Sydney,86.65,86.78,1.696,101.1,20.36,2956
2024-01-01 00:17:23,Singapore,52.32,83.13,0.958,99.7,8.78,3241
2024-01-01 00:11:31,Singapore,50.93,86.31,0.799,103.6,19.59,2143
2024-01-01 00:14:49,Seoul,34.97,75.34,0.545,97.3,50.0,2249
2024-01-01 00:22:46,Mumbai,98.57,85.12,1.374,99.6,0.6,2645
2024-01-01 00:09:31,Seoul,8.09,99.79,0.537,118.6,15.4,2518
2024-01-01 00:09:44,Tokyo,13.89,100.01,0.399,119.7,5.74,3001
2024-01-01 00:04:53,Mumbai,78.21,81.23,0.876,103.5,16.62,269
2024-01-01 00:16:13,Singapore,101.55,81.69,8.979,89.8,14.83,3328
2024-01-01 00:18:44,Jakarta,78.45,91.09,1.65,106.7,18.5,2512
2024-01-01 00:25:06,Mumbai,137.78,68.52,5.264,79.2,13.32,3537
2024-01-01 00:11:43,Jakarta,33.38,93.64,0.387,114.1,2.3,186
2024-01-01 00:12:03,Seoul,24.77,96.34,0.654,114.0,5.08,4428
2024-01-01 00:27:14,Mumbai,53.66,86.19,0.702,106.6,16.2,3354
2024-01-01 00:13:11,Singapore,33.44,87.81,1.07,109.8,3.04,4259
2024-01-01 00:23:48,Jakarta,50.45,92.75,1.119,106.7,10.24,3981
2024-01-01 00:16:20,Jakarta,56.68,86.68,1.13,99.8,17.2,919
2024-01-01 00:13:37,Sydney,154.51,76.26,5.718,76.5,45.96,960
2024-01-01 00:10:34,Singapore,21.28,89.94,0.151,110.8,6.87,1040
2024-01-01 00:20:03,Tokyo,38.71,99.85,1.264,113.4,6.38,2716
2024-01-01 00:21:12,Singapore,37.27,91.9,0.08,110.4,5.65,1362
2024-01-01 00:26:03,Mumbai,63.65,84.3,1.064,98.9,39.94,3925
2024-01-01 00:24:53,Sydney,70.57,86.47,1.841,110.9,8.7,1700
2024-01-01 00:05:24,Jakarta,159.23,66.31,8.713,77.7,50.0,4683
2024-01-01 00:00:16,Sydney,91.64,85.35,1.398,101.5,1.33,3804
2024-01-01 00:05:13,Singapore,121.5,77.26,8.805,79.7,11.79,2874
2024-01-01 00:03:37,Singapore,43.34,84.86,1.194,105.3,24.78,1397
2024-01-01 00:07:51,Tokyo,25.09,94.25,0.457,114.9,8.8,4671
2024-01-01 00:07:18,Mumbai,37.93,88.35,0.809,102.8,4.8,2421
2024-01-01 00:14:29,Jakarta,57.79,95.58,0.451,109.6,2.57,1618
2024-01-01 00:23:30,Seoul,25.02,91.43,0.229,111.6,6.08,3311
2024-01-01 00:17:38,Seoul,39.24,91.68,0.466,105.9,5.51,1629
2024-01-01 00:04:01,Tokyo,98.37,82.56,1.826,92.3,3.96,4451
2024-01-01 00:06:47,Jakarta,36.42,92.69,0.868,107.6,27.19,3292
2024-01-01 00:10:25,Seoul,18.74,91.77,0.149,117.2,50.0,4414
2024-01-01 00:06:28,Sydney,75.11,94.43,1.417,99.6,1.25,203
2024-01-01 00:25:04,Seoul,17.51,103.7,0.29,110.5,7.18,864
2024-01-01 00:22:00,Singapore,22.49,99.99,0.656,124.9,20.37,275
2024-01-01 00:06:31,Jakarta,38.05,97.79,0.53,114.3,50.0,1574
2024-01-01 00:11:44,Mumbai,33.07,95.65,0.824,113.2,0.23,3704
2024-01-01 00:10:14,Singapore,28.63,94.76,0.481,112.7,0.35,2567
2024-01-01 00:10:52,Sydney,61.21,82.93,0.684,108.7,40.78,2097
2024-01-01 00:02:10,Sydney,102.97,70.93,4.229,89.4,4.19,669
2024-01-01 00:25:00,Sydney,85.19,89.33,1.139,102.2,3.8,671
2024-01-01 00:06:13,Mumbai,74.72,84.89,1.466,100.0,8.3,2775
2024-01-01 00:03:39,Sydney,86.33,89.95,1.337,98.0,9.44,1726
2024-01-01 00:14:49,Jakarta,68.09,89.65,1.402,108.5,0.46,4586
2024-01-01 00:15:19,Singapore,39.7,91.04,0.643,115.2,19.91,3266
2024-01-01 00:22:12,Mumbai,51.56,81.57,0.972,114.6,17.43,3624
2024-01-01 00:27:43,Sydney,72.57,75.81,1.775,102.5,7.11,4409
2024-01-01 00:13:58,Tokyo,72.3,98.37,0.941,98.8,5.54,2379
2024-01-01 00:16:07,Sydney,97.48,78.0,1.293,89.7,7.31,2429
2024-01-01 00:24:00,Sydney,47.17,85.33,0.788,116.2,5.2,1800
2024-01-01 00:24:35,Jakarta,64.66,87.19,1.377,99.8,13.9,4693
2024-01-01 00:01:58,Singapore,37.89,92.34,0.075,110.8,50.0,4606
2024-01-01 00:25:16,Singapore,32.61,96.71,0.062,117.3,7.24,449
2024-01-01 00:05:55,Seoul,36.65,95.1,1.172,119.3,3.22,3859
2024-01-01 00:22:25,Seoul,29.12,95.83,0.13,107.7,9.51,1590
2024-01-01 00:08:14,Mumbai,163.52,67.27,4.169,69.8,50.0,395
2024-01-01 00:19:38,Jakarta,61.08,91.97,1.213,98.8,16.35,3996
2024-01-01 00:19:54,Singapore,21.46,103.06,0.482,115.0,28.33,1439
2024-01-01 00:17:15,Sydney,136.85,81.91,10.05,90.3,18.79,246
2024-01-01 00:11:49,Tokyo,168.09,70.3,4.542,75.6,9.32,1747
2024-01-01 00:08:28,Seoul,23.88,104.84,0.218,105.8,10.73,3512
2024-01-01 00:20:31,Singapore,35.64,94.45,0.6,105.6,2.99,3393
2024-01-01 00:06:06,Mumbai,272.63,45.73,10.58,52.6,50.0,3660
2024-01-01 00:14:09,Mumbai,54.87,91.58,0.722,106.1,1.46,3205
2024-01-01 00:03:03,Sydney,128.59,74.93,9.367,81.9,35.96,1115
2024-01-01 00:20:51,Sydney,145.92,67.78,4.284,80.2,1.48,1264
2024-01-01 00:16:07,Tokyo,50.48,97.73,1.274,108.9,0.0,2947
2024-01-01 00:16:27,Singapore,41.8,89.88,0.775,115.7,30.69,1396
2024-01-01 00:02:51,Tokyo,43.95,96.49,0.467,102.7,50.0,2625
2024-01-01 00:25:41,Mumbai,73.22,88.9,1.463,107.3,21.84,2839
2024-01-01 00:00:43,Seoul,42.08,94.14,0.147,103.8,9.74,4363
2024-01-01 00:08:52,Jakarta,48.87,88.45,0.958,112.6,10.42,4753
2024-01-01 00:05:22,Mumbai,56.71,90.69,0.745,107.9,16.16,1577
2024-01-01 00:06:05,Singapore,73.06,83.53,1.566,93.7,6.07,1379
2024-01-01 00:13:33,Mumbai,60.89,94.76,1.378,104.3,16.33,1660
2024-01-01 00:14:59,Seoul,39.87,98.8,0.431,113.3,3.95,1957
2024-01-01 00:17:21,Jakarta,59.96,85.24,1.129,103.4,2.52,1337
2024-01-01 00:17:59,Mumbai,79.79,77.59,1.216,99.6,7.15,298
2024-01-01 00:09:20,Singapore,36.41,87.67,0.241,105.7,2.56,3516
2024-01-01 00:13:22,Jakarta,46.3,88.78,0.609,113.9,8.41,1358
2024-01-01 00:23:47,Sydney,85.01,82.03,1.329,95.0,0.0,2318
2024-01-01 00:17:19,Singapore,45.31,88.28,0.964,120.2,2.61,2646
2024-01-01 00:02:36,Seoul,42.08,93.31,0.835,112.1,7.7,2372
2024-01-01 00:15:22,Tokyo,31.36,93.21,0.561,107.9,7.36,4382
2024-01-01 00:19:24,Mumbai,78.24,85.4,0.773,101.6,50.0,4060
2024-01-01 00:26:35,Singapore,39.51,84.73,1.037,105.2,22.0,4023
2024-01-01 00:14:24,Tokyo,32.62,101.73,1.036,108.5,0.77,1672
2024-01-01 00:24:10,Mumbai,53.72,84.8,0.84,103.4,4.39,4760
2024-01-01 00:08:50,Tokyo,21.95,97.4,0.702,112.5,3.88,1505
2024-01-01 00:18:22,Sydney,105.02,82.95,8.422,86.3,33.68,1539
2024-01-01 00:03:34,Seoul,42.55,99.16,1.012,102.0,2.89,3907
2024-01-01 00:00:02,Jakarta,56.85,87.83,1.14,106.5,3.76,2582
2024-01-01 00:25:53,Tokyo,34.95,96.05,0.985,108.0,6.8,4208
2024-01-01 00:24:20,Seoul,19.1,95.62,0.222,119.1,0.54,3622
2024-01-01 00:20:13,Sydney,71.12,82.77,1.571,99.2,17.31,1214
2024-01-01 00:26:53,Sydney,65.26,88.65,0.997,98.9,31.7,3321
2024-01-01 00:25:47,Jakarta,50.57,94.04,0.662,99.5,9.07,547
2024-01-01 00:12:04,Tokyo,23.25,99.22,0.376,112.7,10.22,3253
2024-01-01 00:19:37,Jakarta,76.26,85.06,1.964,101.9,23.74,4908
2024-01-01 00:22:13,Singapore,40.33,98.96,0.753,109.8,2.51,4880
2024-01-01 00:11:30,Jakarta,49.16,97.13,0.703,110.4,50.0,2401
2024-01-01 00:20:31,Mumbai,44.9,96.58,1.009,105.5,10.76,1463
2024-01-01 00:25:14,Mumbai,128.67,79.71,9.194,79.4,50.0,3545
2024-01-01 00:10:47,Singapore,36.75,96.41,0.861,115.2,6.34,2084
2024-01-01 00:24:11,Mumbai,70.44,89.05,1.369,95.7,16.91,301
2024-01-01 00:18:13,Seoul,34.11,97.51,0.301,110.3,9.95,1961
2024-01-01 00:18:25,Sydney,123.72,78.28,2.891,85.7,42.57,3141
2024-01-01 00:20:29,Jakarta,49.54,83.61,0.457,100.3,13.1,3808
2024-01-01 00:23:12,Sydney,68.37,94.74,1.313,105.8,7.14,2651
2024-01-01 00:13:58,Mumbai,72.23,96.62,1.211,101.8,24.2,4080
2024-01-01 00:26:21,Jakarta,50.29,93.38,0.904,109.2,3.79,4000
2024-01-01 00:21:21,Tokyo,29.29,91.03,0.967,118.2,3.66,1399
2024-01-01 00:10:43,Seoul,14.04,94.12,0.0,117.7,5.11,2344
2024-01-01 00:02:50,Jakarta,61.93,90.7,1.453,103.3,3.55,2163
2024-01-01 00:03:55,Tokyo,47.13,97.09,0.027,110.6,5.65,4097
2024-01-01 00:15:30,Jakarta,68.31,79.41,1.693,108.3,4.2,3725
2024-01-01 00:23:41,Singapore,23.57,98.7,0.402,108.4,1.94,4010
2024-01-01 00:05:09,Jakarta,65.05,90.9,1.379,100.6,1.94,4746
2024-01-01 00:00:48,Singapore,52.54,90.53,0.766,124.0,3.91,3601
2024-01-01 00:05:39,Mumbai,58.74,98.39,1.139,96.5,13.17,118
2024-01-01 00:01:03,Seoul,189.5,59.15,10.73,64.6,50.0,1851
2024-01-01 00:20:04,Sydney,82.68,89.3,1.304,106.0,12.67,420
2024-01-01 00:27:14,Sydney,130.54,71.83,9.84,94.3,2.29,712
2024-01-01 00:22:13,Jakarta,195.68,61.07,7.454,72.7,50.0,3588
2024-01-01 00:26:09,Tokyo,19.25,97.34,0.1,110.4,7.42,4314
2024-01-01 00:09:48,Mumbai,60.34,98.15,1.119,108.9,20.84,170
2024-01-01 00:00:33,Tokyo,36.08,90.84,0.507,106.6,1.67,2759
2024-01-01 00:16:44,Singapore,133.99,69.35,3.281,91.9,50.0,885
2024-01-01 00:04:17,Tokyo,41.97,95.75,0.712,114.1,2.75,528
2024-01-01 00:00:34,Mumbai,72.41,83.06,1.419,102.6,24.79,2656
2024-01-01 00:00:28,Mumbai,54.89,92.01,1.034,112.0,12.21,3282
2024-01-01 00:05:34,Seoul,39.63,99.46,0.739,110.0,10.33,3048
2024-01-01 00:20:50,Tokyo,40.92,88.48,0.956,105.9,50.0,1609
2024-01-01 00:08:24,Singapore,38.94,100.13,0.932,106.2,2.44,1377
2024-01-01 00:07:56,Jakarta,63.78,87.47,1.617,98.7,10.51,2676
2024-01-01 00:17:52,Sydney,173.76,61.53,10.585,73.2,11.11,3887
2024-01-01 00:14:49,Mumbai,77.44,79.11,1.636,100.8,6.27,3315
2024-01-01 00:24:48,Sydney,54.41,90.26,0.642,97.0,0.83,1390
2024-01-01 00:27:36,Singapore,38.13,97.45,0.86,113.7,15.59,1445
2024-01-01 00:17:42,Jakarta,62.77,82.32,1.048,101.1,50.0,379
2024-01-01 00:03:02,Tokyo,41.44,88.5,0.47,109.8,3.22,3649
2024-01-01 00:18:06,Tokyo,46.35,83.87,0.758,105.8,11.97,106
2024-01-01 00:00:17,Jakarta,37.21,100.3,0.63,111.8,14.49,1694
2024-01-01 00:06:00,Sydney,85.38,83.8,1.569,92.3,12.58,1202
2024-01-01 00:06:41,Tokyo,40.13,88.0,0.638,110.9,2.62,4921
2024-01-01 00:18:49,Jakarta,59.62,88.6,0.745,109.3,11.55,2639
2024-01-01 00:06:52,Seoul,22.58,100.88,0.26,126.9,14.35,408
2024-01-01 00:27:34,Mumbai,63.23,93.27,0.782,107.9,9.2,3654
2024-01-01 00:18:03,Jakarta,66.19,88.1,1.093,92.9,6.28,1296
2024-01-01 00:03:43,Mumbai,50.58,83.3,1.139,110.7,27.1,3980
